17/03/16 20:01:23 INFO client.RMProxy: Connecting to ResourceManager at euca-192-168-166-50.eucalyptus.internal/192.168.166.50:8032
17/03/16 20:01:25 WARN mapreduce.JobSubmitter: Hadoop command-line option parsing not performed. Implement the Tool interface and execute your application with ToolRunner to remedy this.
17/03/16 20:01:27 INFO input.FileInputFormat: Total input paths to process : 1
17/03/16 20:01:27 INFO mapreduce.JobSubmitter: number of splits:269
17/03/16 20:01:28 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1488988448355_1637
17/03/16 20:01:28 INFO impl.YarnClientImpl: Submitted application application_1488988448355_1637
17/03/16 20:01:29 INFO mapreduce.Job: The url to track the job: http://euca-192-168-166-50.eucalyptus.internal:8088/proxy/application_1488988448355_1637/
17/03/16 20:01:29 INFO mapreduce.Job: Running job: job_1488988448355_1637
17/03/17 00:43:50 INFO mapreduce.Job: Job job_1488988448355_1637 running in uber mode : false
		Total vcore-seconds taken by all map tasks=7135504
		Total vcore-seconds taken by all reduce tasks=501925
		Total megabyte-seconds taken by all map tasks=29227024384
		Total megabyte-seconds taken by all reduce tasks=2055884800
	Map-Reduce Framework
		Map input records=163661993
		Map output records=148281528
		Map output bytes=1334533752
		Map output materialized bytes=4606
		Input split bytes=39005
		Combine input records=148281528
		Combine output records=272
		Reduce input groups=4
		Reduce shuffle bytes=4606
		Reduce input records=272
		Reduce output records=4
		Spilled Records=544
		Shuffled Maps =269
		Failed Shuffles=0
		Merged Map outputs=269
		GC time elapsed (ms)=64366
		CPU time spent (ms)=1204090
		Physical memory (bytes) snapshot=114356039680
		Virtual memory (bytes) snapshot=1054522781696
		Total committed heap usage (bytes)=131424321536
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters 
		Bytes Read=36100200483
	File Output Format Counters 
		Bytes Written=36
